电影ID,电影名
11375,代号基亚斯：反叛的鲁路修2之叛道
11376,寅次郎的故事6：纯情篇
11377,火鸟2772：爱的宇宙空间
11378,哥斯拉之真假对决
11379,寅次郎的故事8：寅次郎恋歌
11380,深海的童話
11381,寅次郎的故事3：寅次郎温柔的爱
11382,宫本武藏 一乘寺的决斗
11383,寅次郎的故事15：鸳鸯伞
11384,寅次郎的故事11：寅次郎勿忘我
11385,栗色小天使
11386,加美拉 大怪兽空中决战
11387,我是猫
11388,缅甸的竖琴
11389,寅次郎的故事44：寅次郎的告白
11390,铃兰：少女萌的故事
11391,太空堡垒II：哨兵
11392,摩斯拉决战哥斯拉
11393,Soundtrack
11394,机动警察REBOOT
11395,寅次郎的故事30：寅次郎落英缤纷
11396,寅次郎的故事25：寅次郎芙蓉花
11397,寅次郎的故事12：我的寅先生
11398,寅次郎的故事7：奋斗篇
11399,加美拉3：邪神觉醒
11400,钓鱼迷日记1
11401,寅次郎的故事48：寅次郎红之花
11402,幕府风云
11403,折纸鹤的阿千
11404,伊豆舞女
11405,寅次郎的故事16：葛饰立志篇
11406,无仁义之战2：广岛死斗篇
11407,夜夜作梦
11408,小孤星马高
11409,熊猫的故事
11410,哥斯拉的反击
11411,哥斯拉之怪兽王复活
11412,18伦
11413,寅次郎的故事46：寅次郎的相亲
11414,寅次郎的故事19：寅次郎与贵族
11415,寅次郎的故事14：寅次郎摇篮曲
11416,寅次郎的故事34：寅次郎真实一路
11417,寅次郎的故事22：传说中的寅次郎
11418,聖母観音大菩薩
11419,寅次郎的故事43 寅次郎的休息日
11420,寅次郎的故事32：吹口哨的寅次郎
11421,虞美人草
11422,独立愚连队西行
11423,序之舞
11424,寅次郎的故事23：飞翔的寅次郎
11425,寅次郎的故事21：走自己的路
11426,寅次郎的故事38：知床旅情
11427,寅次郎的故事36：柴又之恋
11428,寅次郎的故事28：寅次郎纸帆船
11429,元禄忠臣藏 后篇
11430,不是血亲
11431,野良犬
11432,寅次郎的故事35：寅次郎恋爱补习班
11433,寅次郎的故事41：寅次郎的心路历程
11434,自我
11435,花与怒涛
11436,寅次郎的故事24：寅次郎春之梦
11437,阿信的故事
11438,寅次郎的故事45：寅次郎的青春
11439,寅次郎的故事31：旅行
11440,全盲的我成为律师的理由
11441,寅次郎的故事40：寅次郎沙拉纪念日
11442,寅次郎的故事39：寅次郎物语
11443,寅次郎的故事26：寅次郎海鸥之歌
11444,加美拉2 雷基欧袭来
11445,寅次郎的故事47：致车寅次郎先生
11446,寅次郎的故事37：幸福的青鸟
11447,寅次郎的故事33：夜雾中的寅次郎
11448,乳霜柠檬
11449,一片雪
11450,必杀第四号
11451,蘑菇人玛坦戈
11452,上海浮生记
11453,千年旅人
11454,鬼太郎剧场版
11455,恶棍万和铁
11456,看得见烟囱的地方
11457,再见吧！可爱的大地
11458,装甲骑兵：孤影再临
11459,哥斯拉之机械哥斯拉的反击
11460,爱的预感
11461,白色巨塔特别版
11462,隔壁的八重
11463,挥发的女人
11464,手枪大屠杀
11465,寒夜
11466,赤裸的子弹
11467,噩梦的六号室
11468,无仁义之战3：代理战争
11469,眠狂四郎胜负
11470,恐怖女子高校之不良闷绝
11471,小尼莫梦乡历险记
11472,火之鸟
11473,小熊
11474,吟公主
11475,御佻次郎吉格子
11476,源氏物语
11477,白鸟丽子电影版
11478,网走番外地
11479,今天的典子
11480,摩斯拉
11481,噬谎者
11482,源氏物語 浮舟
11483,恐怖人生
11484,无仁义之战5：完结篇
11485,请问芳名 第一部
11486,野良猫洛克：机械动物
11487,雪之丞变化 第一篇
11488,地球防卫军
11489,同胞
11490,夜间游人
11494,侧耳倾听
11495,恋空
11496,头文字D
11498,垫底辣妹
11501,小森林 夏秋篇
11502,海街日记
11505,我的机器人女友
11507,娜娜
11509,只是爱着你
11510,再见我们的幼儿园
11511,天使之恋
11512,哪啊哪啊神去村
11513,岁月的童话
11514,我的初恋情人
11515,银魂
11516,虞美人盛开的山坡
11520,狼的孩子雨和雪
11521,云的彼端，约定的地方
11522,横道世之介
11523,20 30 40
11524,听到涛声
11525,声之形
11526,热血高校2
11527,下妻物语
11529,花水木
11532,春宵苦短，少女前进吧！
11533,恋爱回旋
11534,向阳处的她
11535,彩虹女神
11536,好想告诉你
11537,濑户内海
11538,给桃子的信
11539,求婚大作战特别篇
11541,娜娜2
11543,意外的幸运签
11544,交响情人梦 最终乐章 后篇
11545,交响情人梦 最终乐章 前篇
11546,不求上进的玉子
11547,怪物之子
11548,听说桐岛要退部
11549,大逃杀2：镇魂歌
11550,天堂之吻
11551,街角洋果子店
11552,爱的成人式
11553,摇摆少女
11554,百万元与苦虫女
11555,亲爱的朋友
11556,花与爱丽丝杀人事件
11557,青之炎
11558,扶桑花女孩
11559,与君相恋100次
11560,明日的我与昨日的你约会
11561,爱的捆绑
11562,前路漫漫
11563,泪光闪闪
11565,恋爱写真
11566,食梦者
11568,我们的存在(上)
11569,东京少年
11570,爱的曝光
11571,帝一之国
11572,假如猫从世界上消失了
11575,草莓百分百
11576,记忆中的玛妮
11577,钢琴之森
11578,乐与路
11579,厕所女神
11580,花样男子最终章
11581,溺水小刀
11582,天然子结构
11583,哥哥太爱我了怎么办
11584,GO
11585,玉子爱情故事
11586,瑞普·凡·温克尔的新娘
11587,东京少女
11588,我们的存在(下)
11589,老师！我可以喜欢你吗？
11590,宅男电台
11591,庸才
11592,早死早投胎之地狱摇滚篇
11593,蛇舌
11596,女主角失格
11597,狼少女与黑王子
11598,夏威夷男孩
11599,邻居同居LDK
11600,台北飘雪
11601,橘色奇迹
11602,我们都是超能力者！电影版
11603,太阳之歌
11604,伤
11605,少爷
11606,鸭子和野鸭子的投币式自动存放柜
11607,她爱上了我的谎
11608,咖啡时光
11609,暗杀教室 真人版
11610,一公升的眼泪追忆篇
11611,蜜糖与调味：风味绝佳
11612,绷带
11613,只有你听见
11614,电车男
11615,重金摇滚双面人
11617,Jose与虎与鱼们
11618,独家新闻
11619,唇上之歌
11621,宣告黎明的露之歌
11622,想要拥抱你
11623,何者
11624,啊，荒野 前篇
11625,夜空总有最大密度的蓝色
11626,她不知道名字的那些鸟儿
11627,奇迹，那天如此重要
11628,花牌情缘 上之句
11630,轻音少女 剧场版
11631,黄色的眼泪
11632,摇滚新乐团
11633,颠倒的帕特玛
11634,害虫
11635,极道鲜师电影版
11636,莫西干回到故乡
11637,蓝色青春
11639,今天开始恋爱吧
11640,屋顶的公寓
11641,裸
11642,火影忍者剧场版：忍者之路
11643,鬼汤
11644,蓝与白形成的蔚蓝色
11645,啊，荒野 后篇
11646,闪烁的爱情
11647,式日
11648,俺物语
11649,69
11650,在黑暗中等待相遇
11651,所罗门的伪证前篇：事件
11652,卫生间的圣母像
11653,啄木鸟和雨
11654,夏天19岁的肖像
11655,生活艰难但是快乐
11656,春风物语
11657,空想新子和千年的魔法
11658,就这样，我们把金鱼放入了泳池
11659,我的女友是腐女
11660,春雪
11661,月光游侠
11662,我想吃掉你的胰脏
11664,明日之丈
11665,最近，妹妹的样子有点怪
11666,纯净脆弱的心
11667,白昼之雨
11668,花牌情缘 下之句
11669,天堂失格
11670,所罗门的伪证后篇：审判
11671,下众之爱
11672,东京朋友 电影版
11673,四月是你的谎言
11674,错乱的一代
11676,恋爱部屋
11677,尘封笔记本
11678,柠檬时期
11679,BABY BLUE
11680,天使之卵
11681,同栖生活
11682,琳达！琳达！琳达！
11683,粉与灰
11684,高校痞子田中
11685,棒球英豪
11686,恋人们
11687,生活艰难所以快乐
11688,夏日的冲绳
11689,乘列车前行
11690,贞子大战伽椰子
11691,无名地带
11692,元气少女缘结神OVA：神明，被丢弃
11693,苦役列车
11694,爱的言灵
11695,生活艰难也许快乐
11696,巨乳排球
11697,我们仍未知道那天所看见的花的名字
11699,春天情书
11700,黄色大象
11701,小菜一碟
11702,暗杀教室：毕业篇
11703,初到东京
11704,秘密花园
11705,池袋西口公园SP--SOUP篇
11706,会长是女仆 特别篇
11707,P与JK
11708,亚子的秘密
11709,一周的朋友
11710,蓝色大海
11711,达令是外国人
11712,植物图鉴
11713,纪子的餐桌
11714,失忆少女物语
11715,星期恋人：前篇
11716,只有我不在的街道
11717,冰菓OAD
11719,红线
11720,昼行闪耀的流星
11721,男孩之爱
11722,某科学的超电磁炮OVA
11724,麦子小姐
11725,爱我别走
11727,热血之路
11728,星期恋人：后篇
11730,消失在远空中
11731,木更津猫眼 世界系列
11732,夏至物语
11733,隔壁的801酱
11734,交响情人梦OAD
11735,我们的交换日记
11736,光明的未来
11737,头文字D  第三舞台
11739,抛掉书本上街去
11740,魔女宅急便 真人版
11741,战队长悠哉游哉的一天
11742,脑浆炸裂少女
11743,草莓松饼
11744,涩谷24小时
11745,花开伊吕波剧场版：甜蜜的家
11746,五个暴走的少年
11747,极道鲜师：3年D组毕业特别篇
11748,木更津猫眼 日本篇
11749,高台家的成员
11750,3月的狮子 前篇
11751,菜鸟总动员：毕业
11752,青春爱人事件
11753,向着阴天绽放
11754,萌之朱雀
11755,沸点
11756,城镇青年
11757,在宇田川町等我喔
11758,一眼瞬间，再见爱
11759,百濑，朝向这边
11760,生日卡片
11761,阿茹茉妮
11762,美丽时光
11763,五个相扑的少年
11764,哥哥的烟火
11765,重返17岁
11766,人狼游戏2：野兽阵营
11767,屌丝骑士
11768,圆桌
11769,管制塔
11770,东京变奏曲
11771,暗黑女子
11772,礼物
11773,机器人情缘
11774,极道鲜师SP：鬼马校园毕业礼
11775,风俗店之行改变了我的人生
11776,相残
11777,明天也有好吃的饭
11778,思春期游戏
11779,全员单恋
11780,安昙春子下落不明
11781,牛郎俱乐部
11782,昭和歌谣大全集
11783,热血街区电影版
11784,星星少年
11785,月吟
11786,日出前向青春告别
11787,大家，再见
11788,中二病也要谈恋爱！ 闪耀的圣爆诞祭
11789,3月的狮子 后篇
11790,月光浪子
11791,神童
11792,青空呐喊
11793,感受大海的时刻
11794,中学生圆山
11795,西野的恋爱与冒险
11796,未来预想图
11798,来自樱花的信：AKB48成员们的毕业物语
11799,森山中教习所
11800,人狼游戏
11801,寒蝉鸣泣之时
11802,男孩之爱 剧场版
11803,黑子的篮球第22
11805,恋极星
11807,迷失课后
11808,想成为奥田民生的男孩和让男人痴狂的女孩
11809,雌猫们
11810,轻音少女番外篇：访问
11811,东京新爱人
11812,悸动青春
11813,青鸟
11814,河畔的朔子
11815,少年
11816,家族游戏
11817,东京难民
11818,圣之青春
11819,绷带俱乐部
11820,大家早上好！
11821,蜜桃女孩
11822,无伴奏
11823,挎斗摩托车里的狗
11824,我的青春恋爱物语果然有问题 OVA
11825,给不知何时的你
11826,未来之我制作法
11827,公园
11828,强风吹拂
11829,虹色萤火虫，永远的暑假
11830,转校生：再见亲爱的
11831,天使
11833,青空 剧场版
11834,沙罗双树
11835,肆式青春
11836,水手服与机关枪：毕业
11837,郁达夫传奇
11838,告白实行委员会：从很久以前就喜欢你了
11839,我们都是超能力者番外篇：超能力者进城
11840,大人不及格
11841,偶遇极恶少年
11842,火花
11843,三角
11844,秀你悲伤的爱
11845,团子大家族 剧场版
11846,银之匙 真人版
11847,头文字D新剧场版：觉醒
11848,前辈和她
11849,春
11850,碎片
11851,日本的天空下
11852,凶气之樱
11853,疯狂的果实
11854,体育馆宝贝
11855,伤痕累累的恶魔
11856,薙刀社青春日记
11857,晴天霹雳
11858,春风物语3：美貌的细节
11859,死亡拼图
11860,逃狱9人组
11861,妄想少女御宅系
11862,网球王子剧场版：英国式庭球城决战！
11863,四月是你的谎言OAD：MOMENTS
11864,伤心往事
11865,跳水男孩
11867,蓝天之车
11868,啦啦队之舞：女高中生用啦啦队舞蹈征服全美的真实故事
11869,秋叶原
11870,夜晚的远足
11872,昔日的我
11873,京都太秦物语
11874,恋之涡
11875,银色季节
11876,机器人竞赛
11877,她的人生没有错
11878,花瓣舞
11879,我们无法改变世界，但我们想在柬埔寨建一所学校。
11880,群青
11881,流砂幻爱
11882,无敌青春
11883,家庭教师OVA：彭格列式修学旅行
11884,麻辣教师 SP
11885,头文字D新剧场版：梦现
11886,永远的我们
11887,日本春歌考
11888,爱情果汁
11889,恋爱星期日：我恋爱了
11890,爱与斗
11892,哼唱生命
11893,拉面女孩
11894,英雄迷的生活
11895,南家三姐妹 甜品别腹
11896,真白之恋
11897,我对青春无悔
11898,幸福的餐桌
11899,日在校园：情人节
11900,水手服与机关枪
11901,老师真伟大
11902,今天开始恋爱吧 1
11903,龙宫的来信
11904,心路历程
11906,雨树之国
11907,我的朋友很少 Add-on Disk
11908,冰果 真人版
11909,江之岛棱镜
11910,无家可归的中学生
11911,鸟女
11912,海猿
11913,羊之歌
11914,铃木老师电影版
11915,三月的狮子
11916,五个光头的少年
11917,三条人
11918,世界有时挺美好
11919,疾走
11920,她的情书
11921,神呀神！你为何离弃我？
11922,金牌男人
11923,咖啡馆的故事
11924,思春期诱惑
11925,吹响悠风号 TV未放送回
11927,白线流：旅行的诗
11928,境界的彼方 TV未放送话
11929,讨厌女生
11930,铁骨柔情
11931,夏美的萤火虫
11932,危险因素
11933,人狼游戏：疯狂的狐狸
11934,十六岁的武士道
11935,金丝雀
11936,威猩闯天涯
11937,禁断之恋
11938,谁是加缪
11939,世纪末暑假
11940,武曲
11941,老人交响乐团
11942,发誓不会忘记你
11943,夏天的大人们
11944,魔法使的条件
11945,向阳之处必有声
11946,虚拟形象
11947,健太与纯与加世的国度
11948,出发的岛歌 十五岁之春
11949,人狼游戏：越狱
11950,麻辣教师SP
11951,春风物语4 Pure
11952,新网球王子OVA1 邀请前夜
11953,太阳坐落之处
11954,苍空
11955,伟大的咻啦啦砰
11956,散华礼弥 OAD3
11957,热血街区电影版2：天空尽头
11958,如果高中棒球队女经理读了杜拉克的
11959,神的孩子全跳舞
11960,爱与时尚
11961,通学途中
11962,散华礼弥 OAD
11963,20岁的微热
11964,南家三姐妹 久候多时
11965,午睡公主
11966,只要你说你爱我 OAD
11967,破门：两个疫病神
11968,天才麻将少女 电影版
11969,不良街区
11971,爱与希望之街
11972,暴力挽歌
11973,击浪青春
11974,穿越时空的少女
11977,花筐
11978,在遥远彼方的小千
11979,上空女孩
11980,子宫的记忆 这里有你
11982,黑子的篮球第41
11983,爱哭鬼皮埃罗的婚礼
11984,棒球伙伴
11985,没有问题的我们
11986,花牌情缘 OAD
11987,日日摇滚
11988,手机小说家的爱情
11989,永远的处女
11990,哀悼人
11991,头文字D新剧场版：斗走
11992,至尊寿喜烧
11993,女孩物语
11994,热血街区电影版2：红雨篇
11995,白昼的恶魔
11996,天之茶助
11997,我是桂子，但
11998,像那样的东西
11999,排球少年：VS
12000,堀桑与宫村君 OVA2
12001,我们的爱之协奏曲
12002,罪的留白
12003,麻辣教师 SP3
